X,country,cnt,date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,StringencyIndex
31500,Turkey,TUR,2021-06-25,1,1,1,2,2,1,2,2,2,0,2,2,2,4,61.11
31501,Turkey,TUR,2021-06-26,1,1,1,2,2,1,2,2,2,0,2,2,2,4,61.11
31502,Turkey,TUR,2021-06-27,1,1,1,2,2,1,2,2,2,0,2,2,2,4,61.11
31503,Turkey,TUR,2021-06-28,1,1,1,2,2,1,2,2,2,0,2,2,2,4,61.11
31504,Turkey,TUR,2021-06-29,1,1,1,2,2,1,2,2,2,0,2,2,2,4,61.11
31505,Turkey,TUR,2021-06-30,1,1,1,2,2,1,2,2,2,0,2,2,2,4,61.11
31506,Turkey,TUR,2021-07-01,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31507,Turkey,TUR,2021-07-02,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31508,Turkey,TUR,2021-07-03,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31509,Turkey,TUR,2021-07-04,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31510,Turkey,TUR,2021-07-05,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31511,Turkey,TUR,2021-07-06,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31512,Turkey,TUR,2021-07-07,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31513,Turkey,TUR,2021-07-08,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31514,Turkey,TUR,2021-07-09,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31515,Turkey,TUR,2021-07-10,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31516,Turkey,TUR,2021-07-11,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31517,Turkey,TUR,2021-07-12,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31518,Turkey,TUR,2021-07-13,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31519,Turkey,TUR,2021-07-14,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31520,Turkey,TUR,2021-07-15,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31521,Turkey,TUR,2021-07-16,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31522,Turkey,TUR,2021-07-17,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31523,Turkey,TUR,2021-07-18,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31524,Turkey,TUR,2021-07-19,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31525,Turkey,TUR,2021-07-20,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31526,Turkey,TUR,2021-07-21,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31527,Turkey,TUR,2021-07-22,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31528,Turkey,TUR,2021-07-23,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31529,Turkey,TUR,2021-07-24,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31530,Turkey,TUR,2021-07-25,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31531,Turkey,TUR,2021-07-26,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31532,Turkey,TUR,2021-07-27,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31533,Turkey,TUR,2021-07-28,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31534,Turkey,TUR,2021-07-29,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31535,Turkey,TUR,2021-07-30,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31536,Turkey,TUR,2021-07-31,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31537,Turkey,TUR,2021-08-01,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31538,Turkey,TUR,2021-08-02,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31539,Turkey,TUR,2021-08-03,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31540,Turkey,TUR,2021-08-04,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31541,Turkey,TUR,2021-08-05,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31542,Turkey,TUR,2021-08-06,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31543,Turkey,TUR,2021-08-07,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31544,Turkey,TUR,2021-08-08,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31545,Turkey,TUR,2021-08-09,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31546,Turkey,TUR,2021-08-10,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31547,Turkey,TUR,2021-08-11,1,1,1,3,1,1,1,1,2,0,2,2,2,4,50
31548,Turkey,TUR,2021-08-12,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31549,Turkey,TUR,2021-08-13,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31550,Turkey,TUR,2021-08-14,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31551,Turkey,TUR,2021-08-15,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31552,Turkey,TUR,2021-08-16,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31553,Turkey,TUR,2021-08-17,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31554,Turkey,TUR,2021-08-18,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31555,Turkey,TUR,2021-08-19,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31556,Turkey,TUR,2021-08-20,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31557,Turkey,TUR,2021-08-21,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31558,Turkey,TUR,2021-08-22,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31559,Turkey,TUR,2021-08-23,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31560,Turkey,TUR,2021-08-24,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31561,Turkey,TUR,2021-08-25,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31562,Turkey,TUR,2021-08-26,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31563,Turkey,TUR,2021-08-27,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31564,Turkey,TUR,2021-08-28,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31565,Turkey,TUR,2021-08-29,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31566,Turkey,TUR,2021-08-30,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31567,Turkey,TUR,2021-08-31,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31568,Turkey,TUR,2021-09-01,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31569,Turkey,TUR,2021-09-02,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31570,Turkey,TUR,2021-09-03,1,1,1,0,0,0,0,3,0,0,2,1,0,4,32.41
31571,Turkey,TUR,2021-09-04,1,0,1,0,0,0,0,3,0,0,2,1,0,4,28.7
31572,Turkey,TUR,2021-09-05,1,0,1,0,0,0,0,3,0,0,2,1,0,4,28.7
31573,Turkey,TUR,2021-09-06,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31574,Turkey,TUR,2021-09-07,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31575,Turkey,TUR,2021-09-08,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31576,Turkey,TUR,2021-09-09,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31577,Turkey,TUR,2021-09-10,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31578,Turkey,TUR,2021-09-11,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31579,Turkey,TUR,2021-09-12,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31580,Turkey,TUR,2021-09-13,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31581,Turkey,TUR,2021-09-14,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31582,Turkey,TUR,2021-09-15,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31583,Turkey,TUR,2021-09-16,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31584,Turkey,TUR,2021-09-17,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31585,Turkey,TUR,2021-09-18,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31586,Turkey,TUR,2021-09-19,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31587,Turkey,TUR,2021-09-20,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31588,Turkey,TUR,2021-09-21,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31589,Turkey,TUR,2021-09-22,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31590,Turkey,TUR,2021-09-23,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31591,Turkey,TUR,2021-09-24,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31592,Turkey,TUR,2021-09-25,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31593,Turkey,TUR,2021-09-26,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31594,Turkey,TUR,2021-09-27,1,2,2,0,2,0,2,3,0,0,2,1,0,4,63.89
31595,Turkey,TUR,2021-09-28,1,2,1,0,2,0,2,3,0,0,2,1,0,4,58.33
31596,Turkey,TUR,2021-09-29,1,2,1,0,2,0,2,3,0,0,2,1,0,4,58.33
31597,Turkey,TUR,2021-09-30,1,2,1,0,2,0,2,3,0,0,2,1,0,4,58.33
31632,Ukraine,UKR,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31633,Ukraine,UKR,2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31634,Ukraine,UKR,2020-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31635,Ukraine,UKR,2020-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31636,Ukraine,UKR,2020-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31637,Ukraine,UKR,2020-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31638,Ukraine,UKR,2020-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31639,Ukraine,UKR,2020-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31640,Ukraine,UKR,2020-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31641,Ukraine,UKR,2020-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31642,Ukraine,UKR,2020-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31643,Ukraine,UKR,2020-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31644,Ukraine,UKR,2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31645,Ukraine,UKR,2020-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31646,Ukraine,UKR,2020-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31647,Ukraine,UKR,2020-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31648,Ukraine,UKR,2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31649,Ukraine,UKR,2020-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31650,Ukraine,UKR,2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31651,Ukraine,UKR,2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31652,Ukraine,UKR,2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31653,Ukraine,UKR,2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31654,Ukraine,UKR,2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31655,Ukraine,UKR,2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31656,Ukraine,UKR,2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31657,Ukraine,UKR,2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31658,Ukraine,UKR,2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31659,Ukraine,UKR,2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31660,Ukraine,UKR,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31661,Ukraine,UKR,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31662,Ukraine,UKR,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31663,Ukraine,UKR,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31664,Ukraine,UKR,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31665,Ukraine,UKR,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31666,Ukraine,UKR,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31667,Ukraine,UKR,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31668,Ukraine,UKR,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31669,Ukraine,UKR,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31670,Ukraine,UKR,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31671,Ukraine,UKR,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31672,Ukraine,UKR,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31673,Ukraine,UKR,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31674,Ukraine,UKR,2020-02-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31675,Ukraine,UKR,2020-02-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31676,Ukraine,UKR,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31677,Ukraine,UKR,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31678,Ukraine,UKR,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31679,Ukraine,UKR,2020-02-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31680,Ukraine,UKR,2020-02-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31681,Ukraine,UKR,2020-02-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31682,Ukraine,UKR,2020-02-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31683,Ukraine,UKR,2020-02-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31684,Ukraine,UKR,2020-02-22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31685,Ukraine,UKR,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31686,Ukraine,UKR,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31687,Ukraine,UKR,2020-02-25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31688,Ukraine,UKR,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31689,Ukraine,UKR,2020-02-27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31690,Ukraine,UKR,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31691,Ukraine,UKR,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31692,Ukraine,UKR,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31693,Ukraine,UKR,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31694,Ukraine,UKR,2020-03-03,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11.11
31695,Ukraine,UKR,2020-03-04,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11.11
31696,Ukraine,UKR,2020-03-05,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11.11
31697,Ukraine,UKR,2020-03-06,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11.11
31698,Ukraine,UKR,2020-03-07,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11.11
31699,Ukraine,UKR,2020-03-08,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11.11
31700,Ukraine,UKR,2020-03-09,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11.11
31701,Ukraine,UKR,2020-03-10,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11.11
31702,Ukraine,UKR,2020-03-11,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11.11
31703,Ukraine,UKR,2020-03-12,3,0,2,2,0,0,2,0,1,0,2,1,0,0,50
31704,Ukraine,UKR,2020-03-13,3,0,2,2,0,0,2,0,1,0,2,1,1,0,50
31705,Ukraine,UKR,2020-03-14,3,0,2,2,0,0,2,0,1,0,2,1,1,0,50
31706,Ukraine,UKR,2020-03-15,3,0,2,2,0,0,2,0,1,0,2,1,1,0,50
31707,Ukraine,UKR,2020-03-16,3,0,2,2,0,1,2,4,1,0,2,1,1,0,64.81
31708,Ukraine,UKR,2020-03-17,3,2,2,4,0,1,2,4,1,0,2,1,1,0,77.78
31709,Ukraine,UKR,2020-03-18,3,2,2,4,2,1,2,4,1,0,2,1,1,0,88.89
31710,Ukraine,UKR,2020-03-19,3,2,2,4,2,1,2,4,1,0,2,1,1,0,88.89
31711,Ukraine,UKR,2020-03-20,3,2,2,4,2,1,2,4,1,0,2,1,1,0,88.89
31712,Ukraine,UKR,2020-03-21,3,2,2,4,2,1,2,4,1,0,2,1,1,0,88.89
31713,Ukraine,UKR,2020-03-22,3,2,2,4,2,1,2,4,1,0,2,1,1,0,88.89
31714,Ukraine,UKR,2020-03-23,3,2,2,4,2,1,2,4,1,0,2,1,1,0,88.89
31715,Ukraine,UKR,2020-03-24,3,2,2,4,2,1,2,4,1,0,2,1,1,0,88.89
31716,Ukraine,UKR,2020-03-25,3,2,2,4,2,1,2,4,1,1,2,1,1,0,88.89
31717,Ukraine,UKR,2020-03-26,3,2,2,4,2,1,2,4,1,1,2,1,1,0,88.89
31718,Ukraine,UKR,2020-03-27,3,2,2,4,2,1,2,4,1,1,2,1,1,0,88.89
31719,Ukraine,UKR,2020-03-28,3,2,2,4,2,1,2,4,1,1,2,1,1,0,88.89
31720,Ukraine,UKR,2020-03-29,3,2,2,4,2,1,2,4,1,1,2,1,1,0,88.89
31721,Ukraine,UKR,2020-03-30,3,2,2,4,2,1,2,4,1,1,2,1,1,0,88.89
31722,Ukraine,UKR,2020-03-31,3,2,2,4,2,1,2,4,1,1,2,1,1,0,88.89
31723,Ukraine,UKR,2020-04-01,3,2,2,4,2,1,2,4,1,1,2,1,1,0,88.89
31724,Ukraine,UKR,2020-04-02,3,2,2,4,2,1,2,4,1,1,2,1,1,0,88.89
31725,Ukraine,UKR,2020-04-03,3,2,2,4,2,1,2,4,1,1,2,1,1,0,88.89
31726,Ukraine,UKR,2020-04-04,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31727,Ukraine,UKR,2020-04-05,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31728,Ukraine,UKR,2020-04-06,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31729,Ukraine,UKR,2020-04-07,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31730,Ukraine,UKR,2020-04-08,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31731,Ukraine,UKR,2020-04-09,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31732,Ukraine,UKR,2020-04-10,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31733,Ukraine,UKR,2020-04-11,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31734,Ukraine,UKR,2020-04-12,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31735,Ukraine,UKR,2020-04-13,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31736,Ukraine,UKR,2020-04-14,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31737,Ukraine,UKR,2020-04-15,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31738,Ukraine,UKR,2020-04-16,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31739,Ukraine,UKR,2020-04-17,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31740,Ukraine,UKR,2020-04-18,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31741,Ukraine,UKR,2020-04-19,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31742,Ukraine,UKR,2020-04-20,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31743,Ukraine,UKR,2020-04-21,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31744,Ukraine,UKR,2020-04-22,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31745,Ukraine,UKR,2020-04-23,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31746,Ukraine,UKR,2020-04-24,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31747,Ukraine,UKR,2020-04-25,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31748,Ukraine,UKR,2020-04-26,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31749,Ukraine,UKR,2020-04-27,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31750,Ukraine,UKR,2020-04-28,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31751,Ukraine,UKR,2020-04-29,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31752,Ukraine,UKR,2020-04-30,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31753,Ukraine,UKR,2020-05-01,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31754,Ukraine,UKR,2020-05-02,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31755,Ukraine,UKR,2020-05-03,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31756,Ukraine,UKR,2020-05-04,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31757,Ukraine,UKR,2020-05-05,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31758,Ukraine,UKR,2020-05-06,3,2,2,4,2,1,2,4,1,1,2,1,1,3,88.89
31759,Ukraine,UKR,2020-05-07,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31760,Ukraine,UKR,2020-05-08,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31761,Ukraine,UKR,2020-05-09,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31762,Ukraine,UKR,2020-05-10,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31763,Ukraine,UKR,2020-05-11,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31764,Ukraine,UKR,2020-05-12,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31765,Ukraine,UKR,2020-05-13,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31766,Ukraine,UKR,2020-05-14,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31767,Ukraine,UKR,2020-05-15,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31768,Ukraine,UKR,2020-05-16,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31769,Ukraine,UKR,2020-05-17,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31770,Ukraine,UKR,2020-05-18,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31771,Ukraine,UKR,2020-05-19,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31772,Ukraine,UKR,2020-05-20,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31773,Ukraine,UKR,2020-05-21,3,2,2,4,2,1,2,4,1,1,2,2,2,3,88.89
31774,Ukraine,UKR,2020-05-22,3,2,2,4,2,1,2,4,1,1,2,2,2,3,83.33
31775,Ukraine,UKR,2020-05-23,3,2,2,4,2,1,2,4,1,1,2,2,2,3,83.33
31776,Ukraine,UKR,2020-05-24,3,2,2,4,2,1,2,4,1,1,2,2,2,3,83.33
31777,Ukraine,UKR,2020-05-25,3,2,2,4,2,1,2,4,1,1,2,2,2,3,83.33
31778,Ukraine,UKR,2020-05-26,3,2,2,4,2,1,2,4,1,1,2,2,2,3,83.33
31779,Ukraine,UKR,2020-05-27,3,2,2,4,2,1,2,4,1,1,2,2,2,3,83.33
31780,Ukraine,UKR,2020-05-28,3,2,2,4,2,1,2,4,1,1,2,2,2,3,83.33
31781,Ukraine,UKR,2020-05-29,3,2,2,4,2,1,2,4,1,1,2,2,2,3,83.33
31782,Ukraine,UKR,2020-05-30,3,2,2,4,2,1,2,4,1,1,2,2,2,3,83.33
31783,Ukraine,UKR,2020-05-31,3,2,2,4,2,1,2,4,1,1,2,2,2,3,83.33
31784,Ukraine,UKR,2020-06-01,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31785,Ukraine,UKR,2020-06-02,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31786,Ukraine,UKR,2020-06-03,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31787,Ukraine,UKR,2020-06-04,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31788,Ukraine,UKR,2020-06-05,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31789,Ukraine,UKR,2020-06-06,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31790,Ukraine,UKR,2020-06-07,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31791,Ukraine,UKR,2020-06-08,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31792,Ukraine,UKR,2020-06-09,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31793,Ukraine,UKR,2020-06-10,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31794,Ukraine,UKR,2020-06-11,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31795,Ukraine,UKR,2020-06-12,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31796,Ukraine,UKR,2020-06-13,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31797,Ukraine,UKR,2020-06-14,3,2,2,3,2,1,2,4,1,1,2,2,2,3,76.39
31798,Ukraine,UKR,2020-06-15,3,2,2,3,2,1,2,1,1,1,2,2,2,3,68.06
31799,Ukraine,UKR,2020-06-16,3,2,2,3,2,1,2,1,1,1,2,2,2,3,68.06
31800,Ukraine,UKR,2020-06-17,3,2,2,3,2,1,2,1,1,1,2,2,2,3,68.06
31801,Ukraine,UKR,2020-06-18,3,2,2,3,2,1,2,1,1,1,2,2,2,3,68.06
31802,Ukraine,UKR,2020-06-19,3,2,2,3,2,1,2,1,1,1,2,2,2,3,68.06
31803,Ukraine,UKR,2020-06-20,3,2,2,3,2,1,2,1,1,1,2,2,2,3,68.06
31804,Ukraine,UKR,2020-06-21,3,2,2,3,2,1,2,1,1,1,2,2,2,3,68.06
31805,Ukraine,UKR,2020-06-22,3,1,0,0,1,1,2,1,1,1,2,2,2,3,41.67
